23
23
22
21
26
23
22
22
20
20
19
22
25
18
23
25
20
24
20
19
21
23
20
32
24
22
18
18
20
25
30
22
28
16
18
22
23
29
18
19
35
25
21
21
21
23
28
20
26
20
20
19
23
22
21
18
47
18
21
21
19
20
32
21
21
22
21
21
21
18
22
23
22
20
22
21
18
28
18
20
22
22
23
22
23
36
24
20
23
19
21
20
23
23
20
19
34
22
22
20
21
21
21
20
25
23
28
18
18
19
24
22
18
21
46
18
22
26
20
18
22
20
21
40
15
20
20
26
24
27
22
25
26
22
22
24
25
23
23
19
19
18
23
28
20
21
23
18
31
36
24
23
23
20
18
19
22
21
18
20
24
22
22
18
21
25
23
22
19
22
23
21
20
21
30
23
21
22
22
24
26
21
21
21
22
24
19
22
23
23
23
21
23
22
21
20
21
21
19
23
18
22
18
23
22
19
18
19
23
19
22
18
21
21
28
18
18
22
21
21
24
21
26
30
23
19
34
25
44
44
23
22
25
26
23
20
23
22
26
19
31
23
22
21
24
22
24
20
22
22
24
25
23
21
26
22
24
23
21
26
41
17
18
21
30
21
23
20
22
20
21
19
17
23
29
25
33
22
19
22
28
24
20
26
43
23
24
18
26
22
21
20
20
22
37
25
23
18
18
18
18
20
19
18
18
21
20
42
22
22
23
20
21
22
18
19
20
46
21
22
28
34
26
21
23
19
21
23
28
23
33
31
27
22
15
22
18
25
22
24
20
18
25
21
22
20
19
19
20
18
23
23
25
21
23
25
19
19
21
22
23
26
18
23
19
22
23
19
23
21
49
23
22
22
25
22
26
25
21
19
18
21
18
30
18
20
19
26
23
21
24
20
18
26
25
23
34
21
22
19
21
18
28
24
23
21
23
21
22
23
26
23
28
22
50
24
23
18
21
50
20
21
24
25
38
24
18
23
24
25
47
22
49
30
29
25
31
31
23
19
22
23
23
26
22
27
24
22
29
22
20
26
22
22
30
20
25
22
21
22
26
21
23
24
21
35
21
23
22
24
26
25
25
21
22
24
20
21
24
22
23
18
18
20
18
23
18
18
23
19
19
18
19
20
19
21
19
18
17
19
22
22
32
26
24
20
26
20
18
22
26
19
21
18
20
20
23
23
35
22
23
15
20
24
18
18
18
18
31
19
29
22
21
21
23
24
23
18
16
19
17
21
21
22
23
29
19
21
22
23
25
28
28
21
20
25
21
21
18
23
21
21
23
26
21
21
23
22
27
19
21
25
19
21
26
18
22
45
21
20
20
18
18
20
18
20
23
20
27
27
21
30
19
24
30
24
20
25
21
41
15
19
23
25
46
23
21
24
18
19
22
20
23
23
21
18
18
22
22
23
23
25
21
22
19
30
24
21
21
17
20
21
29
23
22
24
21
23
18
21
19
25
23
26
19
20
24
16
18
21
26
24
27
22
26
22
21
26
27
21
25
23
23
21
33
18
22
19
28
23
25
23
30
26
23
49
18
29
24
22
22
18
21
19
37
23
18
19
22
44
23
26
21
21
21
22
24
24
18
39
47
22
21
15
39
21
22
45
22
26
23
25
22
21
21
23
22
25
20
30
22
26
19
20
20
21
24
25
25
32
24
25
21
22
23
22
23
24
24
21
23
22
21
22
25
23
24
25
20
23
22
21
22
22
23
26
23
26
26
21
26
21
29
23
23
26
26
42
25
22
23
22
21
26
30
26
26
23
22
23
29
29
26
25
21
21
22
21
24
22
22
23
24
21
21
19
22
21
24
18
23
21
29
24
22
21
19
